"","Candidate.Ref","DOJ.Extended","Duration.to.accept.offer","Notice.period","Offered.band","Pecent.hike.expected.in.CTC","Percent.hike.offered.in.CTC","Percent.difference.CTC","X","Joining.Bonus","Candidate.relocate.actual","Gender","Candidate.Source","Rex.in.Yrs","LOB","Location","Age","Status"
"12078",3659532,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12079",3659535,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12080",3659553,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12081",3659560,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12082",3659562,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12083",3659639,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12084",3661244,"Yes",,0,"E0",,,0,,"No","No","Male","Employee Referral",0,"BSERV","Hyderabad",34,"Joined"
"12085",3663903,"No",,0,"E0",,,,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12086",3663907,"Yes",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12087",3664069,"Yes",,0,"E0",0.06,0,-0.06,,"No","No","Male","Direct",0,"BSERV","Noida",34,"Joined"
"12088",3664090,"Yes",,0,"E0",0.07,0,-0.07,,"No","No","Male","Direct",0,"BSERV","Noida",34,"Joined"
"12089",3664141,"Yes",,30,"E2",11.43,11.43,0,,"No","No","Male","Direct",4,"CORP","Noida",34,"Joined"
"12090",3664175,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12091",3664197,"No",,0,"E0",14.17,14.17,0,,"No","No","Female","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12092",3664340,"Yes",,0,"E0",15.56,15.56,0,,"No","No","Female","Employee Referral",3,"BSERV","Noida",34,"Joined"
"12093",3664414,"No",,30,"E2",4.46,-38.37,-41,,"No","No","Male","Agency",6,"ERS","Noida",34,"Not Joined"
"12094",3664468,"No",,0,"E0",30,30,0,,"No","No","Male","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12095",3664675,"Yes",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12096",3664760,"Yes",,0,"E0",0,-0.03,-0.03,,"No","No","Male","Direct",2,"BSERV","Noida",34,"Joined"
"12097",3664807,"No",,0,"E2",8.33,0,-7.69,,"No","No","Male","Agency",5,"INFRA","Chennai",34,"Not Joined"
"12098",3664824,"Yes",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12099",3664833,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12100",3665051,"No",,30,"E2",57.53,57.53,0,,"No","No","Male","Direct",5,"BFSI","Mumbai",34,"Not Joined"
"12101",3671468,"No",,0,"E0",5.83,5.83,0,,"No","No","Female","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12102",3671947,"No",,0,"E0",74,74,0,,"No","No","Male","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12103",3672431,"No",,0,"E0",74,74,0,,"No","No","Female","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12104",3672589,"No",,0,"E0",0.05,0,-0.05,,"No","No","Male","Direct",2,"BSERV","Noida",34,"Joined"
"12105",3672632,"No",,0,"E0",25.2,25.2,0,,"No","Yes","Male","Direct",3,"BSERV","Coimbatore",34,"Joined"
"12106",3673053,"No",,0,"E0",29.63,,,,"No","No","Male","Direct",1,"BSERV","Hyderabad",34,"Not Joined"
"12107",3679907,"Yes",,0,"E1",60,40,-12.5,,"No","No","Male","Direct",4,"BSERV","Chennai",34,"Joined"
"12108",3681048,"Yes",,0,"E0",55.92,42.86,-8.38,,"No","No","Female","Employee Referral",0,"BSERV","Chennai",34,"Joined"
"12109",3681058,"Yes",,0,"E1",42.86,42.86,0,,"No","No","Male","Direct",0,"SALES","Noida",34,"Joined"
"12110",3681348,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12111",3681978,"Yes",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12112",3681990,"Yes",,0,"E0",48.87,0,-32.83,,"No","Yes","Male","Direct",2,"BSERV","Chennai",34,"Joined"
"12113",3682042,"No",,0,"E0",35.56,-3.33,-28.69,,"No","No","Female","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12114",3682328,"Yes",,0,"E0",55.92,42.86,-8.38,,"No","No","Male","Employee Referral",0,"BSERV","Chennai",34,"Joined"
"12115",3682353,"Yes",,0,"E0",65.66,42.86,-13.76,,"No","No","Male","Employee Referral",0,"BSERV","Chennai",34,"Joined"
"12116",3685610,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12117",3685621,"No",,0,"E1",0,0,0,,"No","No","Male","Direct",4,"CORP","Noida",34,"Joined"
"12118",3685640,"Yes",,0,"E0",3.07,3.07,0,,"No","No","Male","Direct",1,"BSERV","Chennai",34,"Joined"
"12119",3685993,"No",,0,"E1",29.63,,,,"Yes","No","Male","Employee Referral",0,"BSERV","Hyderabad",34,"Not Joined"
"12120",3686377,"No",,60,"E1",,55.26,,,"No","No","Male","Direct",4,"ERS","Bangalore",34,"Not Joined"
"12121",3686497,"Yes",,60,"E1",42.86,35.71,-5,,"No","No","Male","Agency",7,"BSERV","Chennai",34,"Joined"
"12122",3686888,"No",,0,"E1",40,33.33,-4.76,,"No","No","Female","Direct",4,"BSERV","Chennai",34,"Joined"
"12123",3686998,"Yes",,0,"E0",31.58,21.05,-8,,"No","No","Female","Direct",3,"BSERV","Pune",34,"Joined"
"12124",3687179,"No",,0,"E0",0.05,0,-0.05,,"No","No","Male","Direct",2,"BSERV","Noida",34,"Joined"
"12125",3687190,"No",,0,"E2",27.19,27.19,0,,"No","No","Female","Direct",6,"CORP","Chennai",34,"Joined"
"12126",3687360,"Yes",,0,"E0",29.63,29.63,0,,"No","No","Male","Direct",3,"BSERV","Pune",34,"Joined"
"12127",3691362,"No",,0,"E0",42.86,42.86,0,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12128",3691374,"No",,0,"E0",42.86,42.86,0,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12129",3691427,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12130",3691472,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12131",3691532,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12132",3691535,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12133",3691560,"No",,0,"E1",28.57,20,-6.67,,"No","No","Female","Direct",4,"BSERV","Chennai",34,"Not Joined"
"12134",3691566,"No",,0,"E0",30.19,42.86,9.73,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12135",3691577,"Yes",,0,"E0",30.19,42.86,9.73,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12136",3691592,"No",,0,"E0",9.6,-2.4,-10.95,,"No","No","Female","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12137",3691730,"Yes",,0,"E0",0.05,0,-0.05,,"No","No","Female","Direct",2,"BSERV","Noida",34,"Joined"
"12138",3691779,"No",,0,"E0",9.6,9.6,0,,"No","No","Female","Employee Referral",0,"BSERV","Hyderabad",34,"Joined"
"12139",3691976,"Yes",,0,"E3",,,,,"No","No","Male","Direct",11,"BSERV","Noida",34,"Joined"
"12140",3692092,"Yes",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12141",3692297,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12142",3692340,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12143",3692351,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12144",3692387,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12145",3692430,"Yes",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12146",3692432,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12147",3692446,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12148",3692470,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12149",3692472,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12150",3692485,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12151",3692510,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12152",3695519,"No",,0,"E0",23.08,12.77,-8.38,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12153",3699027,"No",,45,"E1",52.94,52.94,0,,"No","No","Male","Direct",3,"ETS","Noida",34,"Not Joined"
"12154",3699807,"Yes",,0,"E1",32.5,32.5,0,,"Yes","Yes","Male","Direct",4,"BSERV","Hyderabad",34,"Joined"
"12155",3699882,"No",,0,"E0",0.06,0,-0.06,,"No","No","Female","Direct",0,"BSERV","Noida",34,"Joined"
"12156",3700186,"No",,60,"E2",37.68,30.43,-5.26,,"No","No","Male","Agency",4,"BSERV","Chennai",34,"Joined"
"12157",3700501,"Yes",,0,"E0",48.15,20.56,-18.62,,"No","No","Male","Direct",2,"BSERV","Chennai",34,"Joined"
"12158",3701035,"Yes",,60,"E1",62.16,40.54,-13.33,,"No","Yes","Male","Agency",4,"BSERV","Coimbatore",34,"Joined"
"12159",3701056,"No",,60,"E1",27.66,21.28,-5,,"No","Yes","Male","Agency",5,"BSERV","Coimbatore",34,"Joined"
"12160",3701087,"Yes",,60,"E1",33.33,22.22,-8.33,,"No","Yes","Male","Agency",5,"BSERV","Coimbatore",34,"Joined"
"12161",3707013,"No",,0,"E0",0.06,0,-0.06,,"No","No","Female","Direct",0,"BSERV","Noida",34,"Joined"
"12162",3707033,"Yes",,0,"E2",5.88,5.88,0,,"No","No","Female","Direct",8,"CORP","Noida",34,"Joined"
"12163",3707043,"No",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12164",3707113,"Yes",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12165",3707154,"No",,0,"E0",0.01,0,-0.01,,"No","No","Male","Direct",0,"BSERV","Noida",34,"Joined"
"12166",3707341,"No",,0,"E1",29.63,20.37,-7.14,,"No","Yes","Male","Agency",6,"BSERV","Chennai",34,"Joined"
"12167",3707408,"Yes",,0,"E0",0.01,0,-0.01,,"No","No","Male","Direct",0,"BSERV","Noida",34,"Joined"
"12168",3707428,"No",,0,"E0",0.01,0,-0.01,,"No","No","Female","Direct",1,"BSERV","Noida",34,"Joined"
"12169",3707430,"No",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12170",3707436,"Yes",,0,"E1",80,80,0,,"No","No","Female","Direct",0,"CORP","Noida",34,"Joined"
"12171",3707449,"No",,0,"E0",0.01,0,-0.01,,"No","No","Female","Direct",0,"BSERV","Noida",34,"Joined"
"12172",3707493,"No",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12173",3707548,"No",,0,"E1",8.33,-1.67,-9.23,,"No","No","Male","Employee Referral",4,"ERS","Hyderabad",34,"Not Joined"
"12174",3708452,"Yes",,60,"E1",35.14,28.38,-5,,"No","No","Male","Direct",6,"BSERV","Chennai",34,"Joined"
"12175",3708573,"No",,30,"E1",41.95,27.12,-10.45,,"No","No","Male","Direct",1,"ERS","Hyderabad",34,"Not Joined"
"12176",3713996,"No",,0,"E3",22.34,22.34,0,,"No","Yes","Male","Direct",9,"BSERV","Coimbatore",34,"Joined"
"12177",3714369,"Yes",,0,"E0",65.54,42.86,-13.7,,"No","No","Male","Employee Referral",1,"BSERV","Chennai",34,"Joined"
"12178",3716892,"Yes",,0,"E0",0,99.93,99.93,,"No","No","Male","Direct",1,"BSERV","Chennai",34,"Joined"
"12179",3720469,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12180",3720489,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12181",3720493,"Yes",,0,"E0",65.66,42.86,-13.76,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12182",3720501,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12183",3720682,"No",,0,"E0",65.66,42.86,-13.76,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12184",3720718,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12185",3720830,"No",,0,"E0",65.66,42.86,-13.76,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12186",3720898,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12187",3720932,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12188",3720954,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12189",3720955,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12190",3721090,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12191",3721202,"Yes",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12192",3721237,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12193",3721254,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12194",3721278,"Yes",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12195",3721330,"No",,0,"E0",0.04,0,-0.04,,"No","No","Female","Employee Referral",7,"BSERV","Noida",34,"Joined"
"12196",3721390,"No",,0,"E0",0.05,0,-0.05,,"No","No","Male","Employee Referral",1,"BSERV","Noida",34,"Joined"
"12197",3721449,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Female","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12198",3721476,"Yes",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Coimbatore",34,"Joined"
"12199",3721497,"Yes",,30,"E1",26.09,26.09,0,,"No","No","Male","Employee Referral",6,"SALES","Noida",34,"Joined"
"12200",3721706,"No",,60,"E2",,-1.67,,,"No","No","Male","Agency",10,"ERS","Noida",34,"Not Joined"
"12201",3721794,"No",,0,"E0",0.06,0,-0.06,,"No","No","Female","Direct",0,"BSERV","Noida",34,"Joined"
"12202",3721828,"No",,0,"E0",35.75,26.7,-6.67,,"No","No","Female","Direct",2,"BSERV","Pune",34,"Joined"
"12203",3727197,"No",,0,"E1",42.86,42.86,0,,"No","No","Male","Direct",1,"BSERV","Coimbatore",34,"Joined"
"12204",3727263,"No",,0,"E1",42.86,42.86,0,,"No","No","Female","Direct",2,"BSERV","Chennai",34,"Joined"
"12205",3728851,"No",,30,"E1",21.43,21.43,0,,"No","No","Male","Employee Referral",4,"SALES","Noida",34,"Joined"
"12206",3732962,"No",,0,"E0",0.01,0,-0.01,,"No","No","Male","Employee Referral",0,"BSERV","Noida",34,"Joined"
"12207",3737832,"No",,30,"E1",16.67,-40,-48.57,,"No","No","Female","Direct",3,"ERS","Bangalore",34,"Not Joined"
"12208",3738169,"No",,60,"E1",14.29,-43.81,-50.83,,"No","No","Male","Direct",4,"ERS","Bangalore",34,"Not Joined"
"12209",3738182,"Yes",,0,"E1",20,20,0,,"No","No","Male","Direct",3,"CORP","Noida",34,"Joined"
"12210",3738420,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12211",3738449,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12212",3738542,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12213",3739152,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12214",3739170,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12215",3745143,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12216",3745290,"Yes",,0,"E0",0,0,0,,"No","No","Female","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12217",3745407,"Yes",,0,"E0",0,99.93,99.93,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12218",3746288,"No",,0,"E4",-3.23,-3.23,0,,"No","No","Male","Employee Referral",18,"INFRA","Noida",34,"Joined"
"12219",3746302,"Yes",,0,"E0",0.01,0,-0.01,,"No","No","Male","Employee Referral",5,"BSERV","Noida",34,"Joined"
"12220",3746397,"Yes",,0,"E0",0,46.6,46.6,,"No","No","Female","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12221",3751796,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12222",3751811,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12223",3751833,"No",,0,"E0",47.54,42.86,-3.18,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12224",3752142,"No",,90,"E3",33.33,27.78,-4.17,,"No","No","Female","Direct",15,"BSERV","Chennai",34,"Joined"
"12225",3752330,"Yes",,0,"E0",0.06,0,-0.06,,"No","No","Female","Direct",0,"BSERV","Noida",34,"Joined"
"12226",3757626,"No",,60,"E2",31.78,-29.46,-46.47,,"No","No","Male","Direct",7,"ERS","Noida",34,"Not Joined"
"12227",3757975,"Yes",,0,"E0",0.05,0,-0.05,,"No","No","Female","Employee Referral",1,"BSERV","Noida",34,"Joined"
"12228",3758248,"No",,0,"E0",0.05,0,-0.05,,"No","No","Female","Direct",8,"BSERV","Noida",34,"Joined"
"12229",3758327,"No",,0,"E0",0.07,0,-0.07,,"No","No","Male","Employee Referral",0,"BSERV","Noida",34,"Joined"
"12230",3758410,"No",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Hyderabad",34,"Joined"
"12231",3758485,"No",,60,"E2",18.99,-32.32,-43.13,,"No","No","Male","Direct",6,"ERS","Noida",34,"Not Joined"
"12232",3758674,"No",,0,"E0",42.86,42.86,0,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12233",3758745,"No",,0,"E0",42.86,42.86,0,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12234",3758795,"No",,30,"E1",29.9,29.9,0,,"No","No","Male","Direct",4,"INFRA","Noida",34,"Not Joined"
"12235",3758832,"No",,0,"E0",,42.86,,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Not Joined"
"12236",3761143,"No",,0,"E0",25.2,25.2,0,,"No","Yes","Male","Direct",4,"BSERV","Coimbatore",34,"Joined"
"12237",3761307,"No",,0,"E0",16.26,16.26,0,,"No","Yes","Male","Direct",2,"BSERV","Coimbatore",34,"Joined"
"12238",3761499,"No",,0,"E0",18.18,18.18,0,,"No","No","Female","Direct",1,"BSERV","Coimbatore",34,"Joined"
"12239",3761932,"Yes",,0,"E0",25,25,0,,"No","Yes","Male","Direct",3,"BSERV","Coimbatore",34,"Joined"
"12240",3763218,"No",,0,"E1",42.86,42.86,0,,"No","No","Male","Direct",1,"BSERV","Chennai",34,"Joined"
"12241",3763350,"No",,0,"E1",,,,,"No","No","Male","Direct",0,"SALES","Chennai",34,"Joined"
"12242",3763854,"No",,30,"E1",32.52,32.52,0,,"No","No","Female","Direct",2,"BSERV","Noida",34,"Joined"
"12243",3763965,"Yes",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12244",3764057,"Yes",,0,"E0",0,85.1,85.1,,"No","No","Female","Direct",1,"BSERV","Hyderabad",34,"Joined"
"12245",3764492,"No",,0,"E0",42.86,42.86,0,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12246",3764942,"No",,0,"E0",55.1,42.86,-7.89,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12247",3772320,"Yes",,0,"E0",29.31,20.69,-6.67,,"No","No","Male","Direct",1,"BSERV","Chennai",34,"Not Joined"
"12248",3772380,"Yes",,0,"E0",50,30.15,-13.23,,"No","No","Male","Direct",3,"BSERV","Chennai",34,"Joined"
"12249",3772400,"No",,0,"E2",23.63,20.19,-2.78,,"No","No","Female","Agency",8,"BSERV","Chennai",34,"Joined"
"12250",3772425,"No",,0,"E1",20,-28,-40,,"No","No","Male","Agency",4,"ERS","Bangalore",34,"Not Joined"
"12251",3772588,"Yes",,0,"E0",0,46.6,46.6,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12252",3772691,"Yes",,0,"E0",40,20,-14.29,,"No","No","Male","Direct",5,"BSERV","Chennai",34,"Joined"
"12253",3774455,"No",,0,"E3",42.86,42.86,0,,"No","No","Male","Employee Referral",4,"SALES","Noida",34,"Joined"
"12254",3778956,"Yes",,0,"E0",0.01,0,-0.01,,"No","No","Male","Direct",0,"BSERV","Noida",34,"Joined"
"12255",3778973,"Yes",,0,"E0",0.01,0,-0.01,,"No","No","Male","Direct",0,"BSERV","Noida",34,"Joined"
"12256",3778988,"No",,0,"E0",0.06,0,-0.06,,"No","No","Female","Employee Referral",0,"BSERV","Noida",34,"Joined"
"12257",3778998,"No",,0,"E0",36.43,42.86,4.71,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12258",3779000,"Yes",,0,"E0",0.06,0,-0.06,,"No","No","Male","Employee Referral",1,"BSERV","Noida",34,"Joined"
"12259",3779031,"Yes",,0,"E2",43.84,43.84,0,,"No","No","Female","Direct",10,"BSERV","Chennai",34,"Joined"
"12260",3779757,"No",,0,"E1",42.86,30.36,-8.75,,"No","No","Male","Agency",2,"BSERV","Chennai",34,"Joined"
"12261",3780858,"No",,0,"E2",4.17,4.17,0,,"No","No","Male","Direct",6,"CORP","Noida",34,"Joined"
"12262",3784642,"No",,60,"E1",153.33,-21.33,-68.95,,"No","No","Male","Agency",6,"ERS","Noida",34,"Not Joined"
"12263",3784980,"Yes",,0,"E1",25,41.67,13.33,,"No","No","Male","Direct",3,"CORP","Chennai",34,"Joined"
"12264",3785035,"Yes",,0,"E1",25,31.25,5,,"No","No","Male","Direct",3,"CORP","Chennai",34,"Joined"
"12265",3785281,"Yes",,0,"E0",45.45,27.27,-12.5,,"No","No","Male","Direct",3,"BSERV","Chennai",34,"Joined"
"12266",3785283,"Yes",,0,"E1",-4.35,-4.35,0,,"No","No","Male","Agency",5,"BSERV","Chennai",34,"Joined"
"12267",3785356,"Yes",,0,"E1",25,31.25,5,,"No","No","Male","Direct",3,"CORP","Chennai",34,"Joined"
"12268",3785597,"Yes",,0,"E0",0,149.2,149.2,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Not Joined"
"12269",3791581,"Yes",,0,"E1",10,10,0,,"No","No","Male","Agency",7,"BSERV","Chennai",34,"Joined"
"12270",3791636,"No",,0,"E1",43.95,24.76,-13.33,,"No","No","Male","Direct",8,"BSERV","Chennai",34,"Joined"
"12271",3793135,"No",,0,"E0",42.86,23.81,-13.33,,"No","No","Male","Direct",3,"BSERV","Chennai",34,"Joined"
"12272",3796856,"Yes",,0,"E0",0,22.63,22.63,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12273",3796999,"No",,0,"E1",20,20,0,,"No","No","Male","Direct",3,"BSERV","Noida",34,"Not Joined"
"12274",3797058,"No",,0,"E0",0.05,0,-0.05,,"No","No","Male","Direct",0,"BSERV","Noida",34,"Joined"
"12275",3797062,"No",,0,"E0",0,22.63,22.63,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12276",3797082,"No",,0,"E0",0,41.55,41.55,,"No","No","Male","Direct",1,"BSERV","Chennai",34,"Joined"
"12277",3797105,"No",,0,"E0",0,30.64,30.64,,"No","No","Male","Direct",1,"BSERV","Chennai",34,"Joined"
"12278",3797118,"No",,0,"E0",0,22.63,22.63,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12279",3797139,"No",,0,"E0",0,30.64,30.64,,"No","No","Male","Direct",1,"BSERV","Chennai",34,"Joined"
"12280",3797182,"No",,0,"E0",0,22.63,22.63,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12281",3797201,"Yes",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12282",3797250,"Yes",,0,"E0",33.93,25,-6.67,,"No","No","Male","Employee Referral",4,"BSERV","Chennai",34,"Joined"
"12283",3797460,"No",,0,"E0",16.94,42.86,22.17,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12284",3797613,"No",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12285",3797903,"No",,0,"E0",0,46.6,46.6,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12286",3798426,"No",,0,"E0",46.17,42.86,-2.27,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12287",3798481,"No",,0,"E0",0,22.63,22.63,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12288",3798488,"No",,0,"E0",0,46.6,46.6,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
"12289",3798512,"No",,0,"E0",0,46.6,46.6,,"No","No","Male","Direct",0,"BSERV","Chennai",34,"Joined"
"12290",3798600,"No",,0,"E0",16.94,42.86,22.17,,"No","No","Female","Direct",0,"BSERV","Chennai",34,"Joined"
